"from","to","type"
"P01817","P01624","io"
"P01817","P01597","io"
"P01817","P01768","io"
"P01817","P01824","io"
"P01817","P06312","io"
"P01817","P01717","io"
"P01817","P01619","io"
"P01817","P0CF74","io"
"P01817","P01772","io"
"P01817","P01599","io"
"P01817","P01705","io"
"P01817","P01764","io"
"P01817","P01611","io"
"P01817","P01742","io"
"P01817","P0CG04","io"
"P01817","P01767","io"
"P01817","P01593","io"
"P01817","P01743","io"
"P01817","P01701","io"
"P01817","P01706","io"
"P01817","P01718","io"
"P01817","P01700","io"
"P01817","P01703","io"
"P01817","P01762","io"
"P01817","P01614","io"
"P01817","A2NJV5","io"
"P01817","P01780","io"
"P01817","P04211","io"
"P01817","P01699","io"
"P01817","P01763","io"
"P01817","P01715","io"
"P01817","P01615","io"
"P01817","P04432","io"
"P01817","P01825","io"
"P01817","P01871","io"
"P01817","P01834","io"
"P01817","P01880","io"
"P01817","A0M8Q6","io"
"P01817","P01721","io"
"P01817","P04433","io"
"P01817","P11912","io"
"P01817","P06310","io"
"P01817","P01601","io"
"P01817","P40259","io"
"P01817","P01782","io"
"P01817","P01714","io"
"P01762","A0M8Q6","io"
"P01762","P01780","io"
"P01762","P01766","io"
"P01762","P01764","io"
"P01762","P11912","io"
"P01762","P01772","io"
"P01762","P06331","io"
"P01762","P01825","io"
"P01762","P01814","io"
"P01762","P01721","io"
"P01762","P01715","io"
"P01762","P01597","io"
"P01762","P01624","io"
"P01762","P01611","io"
"P01762","P01767","io"
"P01762","P01703","io"
"P01762","P01699","io"
"P01762","P0CF74","io"
"P01762","P06315","io"
"P01762","P04432","io"
"P01762","A2NJV5","io"
"P01762","P01834","io"
"P01762","P80748","io"
"P01762","P01705","io"
"P01762","P01601","io"
"P01762","P01701","io"
"P01762","P01871","io"
"P01762","P04433","io"
"P01762","P01599","io"
"P01762","P01768","io"
"P01762","P04211","io"
"P01762","P01824","io"
"P01762","P01619","io"
"P01762","P01782","io"
"P01762","P01880","io"
"P01762","P0CG04","io"
"P01762","P01706","io"
"P01762","P01817","io"
"P01762","P40259","io"
"P01762","P01700","io"
"P01762","P01614","io"
"P01762","P01714","io"
"P01762","P01594","io"
"P01762","P01717","io"
"P01762","P01593","io"
"P01762","P01704","io"
"P01762","P01743","io"
"P01762","P01763","io"
"P01762","P01718","io"
"P01762","P04430","io"
"P01762","P01742","io"
"P01762","P01709","io"
"P01762","P06310","io"
"P01762","P01602","io"
"P01762","P01615","io"
"P01762","P06312","io"
"P01764","P01768","io"
"P01764","P01699","io"
"P01764","P11912","io"
"P01764","P01599","io"
"P01764","P01601","io"
"P01764","P04433","io"
"P01764","P01619","io"
"P01764","P01709","io"
"P01764","P01742","io"
"P01764","P06315","io"
"P01764","P01762","io"
"P01764","P01594","io"
"P01764","P0CF74","io"
"P01764","P01780","io"
"P01764","A0M8Q6","io"
"P01764","P01701","io"
"P01764","P01721","io"
"P01764","P01597","io"
"P01764","P06312","io"
"P01764","P01834","io"
"P01764","P01703","io"
"P01764","P04211","io"
"P01764","P40259","io"
"P01764","P01593","io"
"P01764","P01814","io"
"P01764","P01611","io"
"P01764","P01700","io"
"P01764","P01767","io"
"P01764","P01766","io"
"P01764","P01706","io"
"P01764","P80748","io"
"P01764","P01717","io"
"P01764","P01715","io"
"P01764","P01714","io"
"P01764","A2NJV5","io"
"P01764","P01615","io"
"P01764","P06331","io"
"P01764","P01614","io"
"P01764","P06310","io"
"P01764","P01705","io"
"P01764","P01825","io"
"P01764","P01743","io"
"P01764","P01718","io"
"P01764","P04430","io"
"P01764","P01624","io"
"P01764","P01763","io"
"P01764","P01817","io"
"P01764","P0CG04","io"
"P01764","P01782","io"
"P01764","P04432","io"
"P01764","P01772","io"
"P01764","P01880","io"
"P01764","P01824","io"
"P01764","P01704","io"
"P01764","P01602","io"
"P01764","P01871","io"
"P01824","P01718","io"
"P01824","P01699","io"
"P01824","A0M8Q6","io"
"P01824","P01717","io"
"P01824","P01709","io"
"P01824","P04211","io"
"P01824","P06312","io"
"P01824","P01743","io"
"P01824","P11912","io"
"P01824","P01703","io"
"P01824","P01764","io"
"P01824","P01624","io"
"P01824","P01742","io"
"P01824","P01767","io"
"P01824","P01602","io"
"P01824","P01597","io"
"P01824","P01611","io"
"P01824","P01599","io"
"P01824","P06331","io"
"P01824","P01766","io"
"P01824","P01701","io"
"P01824","P01817","io"
"P01824","P01601","io"
"P01824","P01880","io"
"P01824","P01834","io"
"P01824","P0CG04","io"
"P01824","P01593","io"
"P01824","P01780","io"
"P01824","P0CF74","io"
"P01824","A2NJV5","io"
"P01824","P01871","io"
"P01824","P01768","io"
"P01824","P01705","io"
"P01824","P01706","io"
"P01824","P01700","io"
"P01824","P01814","io"
"P01824","P01714","io"
"P01824","P01782","io"
"P01824","P01614","io"
"P01824","P80748","io"
"P01824","P06310","io"
"P01824","P01594","io"
"P01824","P04432","io"
"P01824","P01704","io"
"P01824","P01772","io"
"P01824","P01721","io"
"P01824","P01619","io"
"P01824","P06315","io"
"P01824","P04433","io"
"P01824","P01615","io"
"P01824","P01825","io"
"P01824","P01763","io"
"P01824","P01715","io"
"P01824","P01762","io"
"P01824","P40259","io"
"P01824","P04430","io"
"P01782","P01700","io"
"P01782","P06315","io"
"P01782","P01709","io"
"P01782","P01718","io"
"P01782","P01615","io"
"P01782","P01742","io"
"P01782","P01780","io"
"P01782","P01772","io"
"P01782","P01597","io"
"P01782","P01614","io"
"P01782","P01715","io"
"P01782","P01767","io"
"P01782","A2NJV5","io"
"P01782","P06310","io"
"P01782","P01611","io"
"P01782","P01704","io"
"P01782","P04211","io"
"P01782","P01703","io"
"P01782","P01594","io"
"P01782","P01871","io"
"P01782","P01825","io"
"P01782","A0M8Q6","io"
"P01782","P01717","io"
"P01782","P80748","io"
"P01782","P01706","io"
"P01782","P01705","io"
"P01782","P01880","io"
"P01782","P01602","io"
"P01782","P01699","io"
"P01782","P06331","io"
"P01782","P01721","io"
"P01782","P06312","io"
"P01782","P01824","io"
"P01782","P01701","io"
"P01782","P01601","io"
"P01782","P01743","io"
"P01782","P04432","io"
"P01782","P01599","io"
"P01782","P01624","io"
"P01782","P40259","io"
"P01782","P01834","io"
"P01782","P01768","io"
"P01782","P01764","io"
"P01782","P01814","io"
"P01782","P04433","io"
"P01782","P01619","io"
"P01782","P04430","io"
"P01782","P01762","io"
"P01782","P01766","io"
"P01782","P01763","io"
"P01782","P0CG04","io"
"P01782","P11912","io"
"P01782","P01593","io"
"P01782","P01714","io"
"P01782","P0CF74","io"
"P01782","P01817","io"
"P05155","P00748","io"
"P05155","P03952","io"
"P01742","P01772","io"
"P01742","P06310","io"
"P01742","P01762","io"
"P01742","P01880","io"
"P01742","P01624","io"
"P01742","P01814","io"
"P01742","P01824","io"
"P01742","P01614","io"
"P01742","P06331","io"
"P01742","P01766","io"
"P01742","P01593","io"
"P01742","P01825","io"
"P01742","P06315","io"
"P01742","P01817","io"
"P01742","P01782","io"
"P01742","P01764","io"
"P01742","P01700","io"
"P01742","P01599","io"
"P01742","P01768","io"
"P01742","P01714","io"
"P01742","P01704","io"
"P01742","P01619","io"
"P01742","P04430","io"
"P01742","P01780","io"
"P01742","P01743","io"
"P01742","P01705","io"
"P01742","P04211","io"
"P01742","A0M8Q6","io"
"P01742","P11912","io"
"P01742","P01871","io"
"P01742","P04432","io"
"P01742","P01597","io"
"P01742","P01699","io"
"P01742","P80748","io"
"P01742","A2NJV5","io"
"P01742","P01767","io"
"P01742","P40259","io"
"P01742","P01718","io"
"P01742","P01703","io"
"P01742","P01701","io"
"P01742","P0CG04","io"
"P01742","P0CF74","io"
"P01742","P06312","io"
"P01742","P01602","io"
"P01742","P04433","io"
"P01742","P01611","io"
"P01742","P01717","io"
"P01742","P01763","io"
"P01742","P01715","io"
"P01742","P01721","io"
"P01742","P01594","io"
"P01742","P01615","io"
"P01742","P01709","io"
"P01742","P01706","io"
"P01742","P01834","io"
"P01742","P01601","io"
"P01772","P01871","io"
"P01772","P01718","io"
"P01772","P01705","io"
"P01772","P01817","io"
"P01772","P01742","io"
"P01772","P04211","io"
"P01772","P0CF74","io"
"P01772","P01624","io"
"P01772","P0CG04","io"
"P01772","P06310","io"
"P01772","P01614","io"
"P01772","P40259","io"
"P01772","P01597","io"
"P01772","P01619","io"
"P01772","P01880","io"
"P01772","P01615","io"
"P01772","P01762","io"
"P01772","P01814","io"
"P01772","P01701","io"
"P01772","P01700","io"
"P01772","P04432","io"
"P01772","P11912","io"
"P01772","A2NJV5","io"
"P01772","P01602","io"
"P01772","P04433","io"
"P01772","P01703","io"
"P01772","P06315","io"
"P01772","P01825","io"
"P01772","P01699","io"
"P01772","P01721","io"
"P01772","P01743","io"
"P01772","P01714","io"
"P01772","P01764","io"
"P01772","P01782","io"
"P01772","P01706","io"
"P01772","P01709","io"
"P01772","P01763","io"
"P01772","P01834","io"
"P01772","P06331","io"
"P01772","P01824","io"
"P01772","P01768","io"
"P01772","A0M8Q6","io"
"P01772","P04430","io"
"P01772","P01601","io"
"P01772","P01780","io"
"P01772","P01611","io"
"P01772","P01715","io"
"P01772","P01767","io"
"P01772","P01599","io"
"P01772","P01593","io"
"P01772","P80748","io"
"P01772","P06312","io"
"P01772","P01704","io"
"P01772","P01717","io"
"P01772","P01594","io"
"P01772","P01766","io"
"P01767","P01703","io"
"P01767","P01825","io"
"P01767","P01718","io"
"P01767","P01709","io"
"P01767","P01601","io"
"P01767","P40259","io"
"P01767","A0M8Q6","io"
"P01767","P01597","io"
"P01767","P01619","io"
"P01767","P01614","io"
"P01767","P04432","io"
"P01767","P04430","io"
"P01767","P01700","io"
"P01767","P01701","io"
"P01767","P11912","io"
"P01767","P01743","io"
"P01767","P01764","io"
"P01767","P01763","io"
"P01767","P01768","io"
"P01767","P06310","io"
"P01767","P01699","io"
"P01767","P01782","io"
"P01767","P01721","io"
"P01767","P80748","io"
"P01767","P01714","io"
"P01767","P01706","io"
"P01767","P01817","io"
"P01767","P04433","io"
"P01767","A2NJV5","io"
"P01767","P01715","io"
"P01767","P0CF74","io"
"P01767","P01766","io"
"P01767","P0CG04","io"
"P01767","P01717","io"
"P01767","P01880","io"
"P01767","P01615","io"
"P01767","P01704","io"
"P01767","P01824","io"
"P01767","P01599","io"
"P01767","P01624","io"
"P01767","P01594","io"
"P01767","P01814","io"
"P01767","P01602","io"
"P01767","P01780","io"
"P01767","P01611","io"
"P01767","P01593","io"
"P01767","P01834","io"
"P01767","P04211","io"
"P01767","P06312","io"
"P01767","P01705","io"
"P01767","P06315","io"
"P01767","P06331","io"
"P01767","P01772","io"
"P01767","P01871","io"
"P01767","P01742","io"
"P01767","P01762","io"
"P01834","P01768","io"
"P01834","P01701","io"
"P01834","P01782","io"
"P01834","P01772","io"
"P01834","P40259","io"
"P01834","P01880","io"
"P01834","P01614","io"
"P01834","P01814","io"
"P01834","A0M8Q6","io"
"P01834","P06331","io"
"P01834","P01599","io"
"P01834","P06310","io"
"P01834","P01767","io"
"P01834","P01619","io"
"P01834","P01611","io"
"P01834","P01721","io"
"P01834","P04430","io"
"P01834","P0CG04","io"
"P01834","P01615","io"
"P01834","A2NJV5","io"
"P01834","P0CF74","io"
"P01834","P01714","io"
"P01834","P01742","io"
"P01834","P01764","io"
"P01834","P04211","io"
"P01834","P01743","io"
"P01834","P80748","io"
"P01834","P04432","io"
"P01834","P04433","io"
"P01834","P01763","io"
"P01834","P01762","io"
"P01834","P01699","io"
"P01834","P01602","io"
"P01834","P01700","io"
"P01834","P11912","io"
"P01834","P01624","io"
"P01834","P01824","io"
"P01834","P01871","io"
"P01834","P01706","io"
"P01834","P01825","io"
"P01834","P01780","io"
"P01834","P01594","io"
"P01834","P01709","io"
"P01834","P06315","io"
"P01834","P01704","io"
"P01834","P01593","io"
"P01834","P01766","io"
"P01834","P01817","io"
"P01834","P01717","io"
"P01834","P01703","io"
"P01834","P01601","io"
"P01834","P01718","io"
"P01834","P01715","io"
"P01834","P01597","io"
"P01834","P06312","io"
"P01834","P01705","io"
"A0M8Q6","P01594","io"
"A0M8Q6","P01772","io"
"A0M8Q6","P01619","io"
"A0M8Q6","P01597","io"
"A0M8Q6","P01814","io"
"A0M8Q6","P01780","io"
"A0M8Q6","P01824","io"
"A0M8Q6","P0CF74","io"
"A0M8Q6","P01593","io"
"A0M8Q6","P01762","io"
"A0M8Q6","P01717","io"
"A0M8Q6","P01715","io"
"A0M8Q6","P01825","io"
"A0M8Q6","P04211","io"
"A0M8Q6","P01706","io"
"A0M8Q6","P01705","io"
"A0M8Q6","P11912","io"
"A0M8Q6","P01817","io"
"A0M8Q6","P06315","io"
"A0M8Q6","P06331","io"
"A0M8Q6","P0CG04","io"
"A0M8Q6","P40259","io"
"A0M8Q6","P04433","io"
"A0M8Q6","P80748","io"
"A0M8Q6","P01834","io"
"A0M8Q6","P01880","io"
"A0M8Q6","P01699","io"
"A0M8Q6","P04432","io"
"A0M8Q6","A2NJV5","io"
"A0M8Q6","P01601","io"
"A0M8Q6","P01709","io"
"A0M8Q6","P01871","io"
"A0M8Q6","P01704","io"
"A0M8Q6","P01721","io"
"A0M8Q6","P01614","io"
"A0M8Q6","P01615","io"
"A0M8Q6","P01742","io"
"A0M8Q6","P06310","io"
"A0M8Q6","P01700","io"
"A0M8Q6","P01767","io"
"A0M8Q6","P01782","io"
"A0M8Q6","P01714","io"
"A0M8Q6","P01611","io"
"A0M8Q6","P01599","io"
"A0M8Q6","P01602","io"
"A0M8Q6","P01701","io"
"A0M8Q6","P01718","io"
"A0M8Q6","P01764","io"
"A0M8Q6","P04430","io"
"A0M8Q6","P01766","io"
"A0M8Q6","P06312","io"
"A0M8Q6","P01763","io"
"A0M8Q6","P01768","io"
"A0M8Q6","P01703","io"
"A0M8Q6","P01743","io"
"A0M8Q6","P01624","io"
"P06331","P01721","io"
"P06331","P01817","io"
"P06331","P04211","io"
"P06331","P01619","io"
"P06331","P01814","io"
"P06331","P06310","io"
"P06331","P01703","io"
"P06331","A0M8Q6","io"
"P06331","P01825","io"
"P06331","P01611","io"
"P06331","P01824","io"
"P06331","P01701","io"
"P06331","P04433","io"
"P06331","P01834","io"
"P06331","P01594","io"
"P06331","P01706","io"
"P06331","P01614","io"
"P06331","P01762","io"
"P06331","P01597","io"
"P06331","P01717","io"
"P06331","P01718","io"
"P06331","P01768","io"
"P06331","P04430","io"
"P06331","P01593","io"
"P06331","P01705","io"
"P06331","P01709","io"
"P06331","P01599","io"
"P06331","P01624","io"
"P06331","P01714","io"
"P06331","P06312","io"
"P06331","P01782","io"
"P06331","P01767","io"
"P06331","P01880","io"
"P06331","P01615","io"
"P06331","P01602","io"
"P06331","A2NJV5","io"
"P06331","P01704","io"
"P06331","P06315","io"
"P06331","P01742","io"
"P06331","P04432","io"
"P06331","P01766","io"
"P06331","P01764","io"
"P06331","P80748","io"
"P06331","P01699","io"
"P06331","P01871","io"
"P06331","P01780","io"
"P06331","P01601","io"
"P06331","P0CF74","io"
"P06331","P01763","io"
"P06331","P01743","io"
"P06331","P40259","io"
"P06331","P01700","io"
"P06331","P11912","io"
"P06331","P01715","io"
"P06331","P0CG04","io"
"P06331","P01772","io"
"P01880","P06310","io"
"P01880","P01611","io"
"P01880","P01714","io"
"P01880","P01782","io"
"P01880","P40259","io"
"P01880","P01619","io"
"P01880","P01824","io"
"P01880","P01767","io"
"P01880","P01764","io"
"P01880","P01766","io"
"P01880","P01602","io"
"P01880","P01593","io"
"P01880","P01706","io"
"P01880","P11912","io"
"P01880","P01814","io"
"P01880","P01817","io"
"P01880","P04432","io"
"P01880","P01704","io"
"P01880","P01597","io"
"P01880","P01768","io"
"P01880","P0CG04","io"
"P01880","P01825","io"
"P01880","P06312","io"
"P01880","P06315","io"
"P01880","P01871","io"
"P01880","P01705","io"
"P01880","P01700","io"
"P01880","P01614","io"
"P01880","P01718","io"
"P01880","P01699","io"
"P01880","P01742","io"
"P01880","P01601","io"
"P01880","P04430","io"
"P01880","P01703","io"
"P01880","P01772","io"
"P01880","P01594","io"
"P01880","P04433","io"
"P01880","P06331","io"
"P01880","P01701","io"
"P01880","P01615","io"
"P01880","P01743","io"
"P01880","P80748","io"
"P01880","A2NJV5","io"
"P01880","P01709","io"
"P01880","P01624","io"
"P01880","P0CF74","io"
"P01880","P01762","io"
"P01880","A0M8Q6","io"
"P01880","P01780","io"
"P01880","P01721","io"
"P01880","P01717","io"
"P01880","P01834","io"
"P01880","P01763","io"
"P01880","P01715","io"
"P01880","P01599","io"
"P01880","P04211","io"
"P0CG04","P04433","io"
"P0CG04","P01834","io"
"P0CG04","P01817","io"
"P0CG04","P01602","io"
"P0CG04","P01599","io"
"P0CG04","P11912","io"
"P0CG04","P01601","io"
"P0CG04","P04432","io"
"P0CG04","P06315","io"
"P0CG04","P01705","io"
"P0CG04","P01814","io"
"P0CG04","P01721","io"
"P0CG04","P01780","io"
"P0CG04","P01594","io"
"P0CG04","P01593","io"
"P0CG04","P01871","io"
"P0CG04","P01718","io"
"P0CG04","P01717","io"
"P0CG04","P01825","io"
"P0CG04","P06310","io"
"P0CG04","P01615","io"
"P0CG04","P01611","io"
"P0CG04","P01619","io"
"P0CG04","P01614","io"
"P0CG04","P01766","io"
"P0CG04","P01703","io"
"P0CG04","P06331","io"
"P0CG04","P01880","io"
"P0CG04","P01597","io"
"P0CG04","P0CF74","io"
"P0CG04","P01714","io"
"P0CG04","A0M8Q6","io"
"P0CG04","A2NJV5","io"
"P0CG04","P04211","io"
"P0CG04","P01706","io"
"P0CG04","P01764","io"
"P0CG04","P04430","io"
"P0CG04","P40259","io"
"P0CG04","P01763","io"
"P0CG04","P01699","io"
"P0CG04","P01624","io"
"P0CG04","P01701","io"
"P0CG04","P01782","io"
"P0CG04","P01700","io"
"P0CG04","P01742","io"
"P0CG04","P80748","io"
"P0CG04","P01824","io"
"P0CG04","P06312","io"
"P0CG04","P01709","io"
"P0CG04","P01768","io"
"P0CG04","P01767","io"
"P0CG04","P01715","io"
"P0CG04","P01772","io"
"P0CG04","P01704","io"
"P0CG04","P01762","io"
"P0CG04","P01743","io"
"P01871","P01709","io"
"P01871","P01619","io"
"P01871","P06312","io"
"P01871","P01743","io"
"P01871","P01766","io"
"P01871","P04432","io"
"P01871","P04433","io"
"P01871","P01782","io"
"P01871","P06310","io"
"P01871","P01825","io"
"P01871","P04211","io"
"P01871","P01780","io"
"P01871","P01624","io"
"P01871","P01763","io"
"P01871","P01602","io"
"P01871","P01768","io"
"P01871","P06315","io"
"P01871","P01705","io"
"P01871","P01714","io"
"P01871","P01742","io"
"P01871","P01597","io"
"P01871","P04430","io"
"P01871","P01764","io"
"P01871","P80748","io"
"P01871","P01824","io"
"P01871","P40259","io"
"P01871","P01699","io"
"P01871","P01706","io"
"P01871","P01704","io"
"P01871","P01817","io"
"P01871","P01814","io"
"P01871","P01615","io"
"P01871","P01593","io"
"P01871","P01701","io"
"P01871","P01614","io"
"P01871","P01718","io"
"P01871","P01721","io"
"P01871","P01703","io"
"P01871","P01715","io"
"P01871","P06331","io"
"P01871","P01767","io"
"P01871","P01601","io"
"P01871","P0CG04","io"
"P01871","A2NJV5","io"
"P01871","P01762","io"
"P01871","P01700","io"
"P01871","P01772","io"
"P01871","P01834","io"
"P01871","P0CF74","io"
"P01871","P01880","io"
"P01871","P01717","io"
"P01871","P01599","io"
"P01871","A0M8Q6","io"
"P01871","P01594","io"
"P01871","P11912","io"
"P01871","P01611","io"
"P0CF74","P06310","io"
"P0CF74","P01715","io"
"P0CF74","P01602","io"
"P0CF74","P01594","io"
"P0CF74","P01709","io"
"P0CF74","P01824","io"
"P0CF74","P01834","io"
"P0CF74","P01599","io"
"P0CF74","A0M8Q6","io"
"P0CF74","A2NJV5","io"
"P0CF74","P04432","io"
"P0CF74","P01704","io"
"P0CF74","P40259","io"
"P0CF74","P01743","io"
"P0CF74","P01814","io"
"P0CF74","P80748","io"
"P0CF74","P01614","io"
"P0CF74","P01619","io"
"P0CF74","P06331","io"
"P0CF74","P01624","io"
"P0CF74","P01871","io"
"P0CF74","P01717","io"
"P0CF74","P01768","io"
"P0CF74","P01718","io"
"P0CF74","P01703","io"
"P0CF74","P04433","io"
"P0CF74","P01714","io"
"P0CF74","P01721","io"
"P0CF74","P01700","io"
"P0CF74","P06312","io"
"P0CF74","P01593","io"
"P0CF74","P01780","io"
"P0CF74","P01597","io"
"P0CF74","P01772","io"
"P0CF74","P04430","io"
"P0CF74","P01880","io"
"P0CF74","P06315","io"
"P0CF74","P0CG04","io"
"P0CF74","P01742","io"
"P0CF74","P01766","io"
"P0CF74","P01763","io"
"P0CF74","P01615","io"
"P0CF74","P04211","io"
"P0CF74","P01601","io"
"P0CF74","P01782","io"
"P0CF74","P01767","io"
"P0CF74","P01705","io"
"P0CF74","P01762","io"
"P0CF74","P01817","io"
"P0CF74","P01764","io"
"P0CF74","P01701","io"
"P0CF74","P01611","io"
"P0CF74","P01706","io"
"P0CF74","P01825","io"
"P0CF74","P11912","io"
"P0CF74","P01699","io"
"P01615","P01717","io"
"P01615","P01825","io"
"P01615","P01706","io"
"P01615","P01593","io"
"P01615","P40259","io"
"P01615","P01834","io"
"P01615","P01619","io"
"P01615","P04430","io"
"P01615","P0CG04","io"
"P01615","P01599","io"
"P01615","P01817","io"
"P01615","P11912","io"
"P01615","P01597","io"
"P01615","P06331","io"
"P01615","P01611","io"
"P01615","P01824","io"
"P01615","P01718","io"
"P01615","P04211","io"
"P01615","P01602","io"
"P01615","P01766","io"
"P01615","P01701","io"
"P01615","P01721","io"
"P01615","P01742","io"
"P01615","P01768","io"
"P01615","A2NJV5","io"
"P01615","P01767","io"
"P01615","P04433","io"
"P01615","P06310","io"
"P01615","P01871","io"
"P01615","P01699","io"
"P01615","P06312","io"
"P01615","P01594","io"
"P01615","P01614","io"
"P01615","P01601","io"
"P01615","P01772","io"
"P01615","P01705","io"
"P01615","P01703","io"
"P01615","P01624","io"
"P01615","P01814","io"
"P01615","A0M8Q6","io"
"P01615","P01743","io"
"P01615","P01700","io"
"P01615","P01763","io"
"P01615","P01880","io"
"P01615","P01764","io"
"P01615","P01714","io"
"P01615","P01709","io"
"P01615","P80748","io"
"P01615","P01715","io"
"P01615","P06315","io"
"P01615","P01782","io"
"P01615","P01780","io"
"P01615","P01704","io"
"P01615","P04432","io"
"P01615","P0CF74","io"
"P01615","P01762","io"
"P01624","P01762","io"
"P01624","P06331","io"
"P01624","P06310","io"
"P01624","P01706","io"
"P01624","P01766","io"
"P01624","P40259","io"
"P01624","P01614","io"
"P01624","P01871","io"
"P01624","P01718","io"
"P01624","P01704","io"
"P01624","P01701","io"
"P01624","P01709","io"
"P01624","A0M8Q6","io"
"P01624","P01763","io"
"P01624","P01705","io"
"P01624","P01764","io"
"P01624","P04211","io"
"P01624","P01714","io"
"P01624","P01824","io"
"P01624","P01717","io"
"P01624","P01597","io"
"P01624","P06312","io"
"P01624","P04430","io"
"P01624","A2NJV5","io"
"P01624","P0CG04","io"
"P01624","P01880","io"
"P01624","P01782","io"
"P01624","P04432","io"
"P01624","P04433","io"
"P01624","P01742","io"
"P01624","P01814","io"
"P01624","P01703","io"
"P01624","P01619","io"
"P01624","P11912","io"
"P01624","P80748","io"
"P01624","P01780","io"
"P01624","P01715","io"
"P01624","P01834","io"
"P01624","P01599","io"
"P01624","P01767","io"
"P01624","P01611","io"
"P01624","P01700","io"
"P01624","P0CF74","io"
"P01624","P01825","io"
"P01624","P01721","io"
"P01624","P01602","io"
"P01624","P01615","io"
"P01624","P01594","io"
"P01624","P01743","io"
"P01624","P01768","io"
"P01624","P01601","io"
"P01624","P01772","io"
"P01624","P01817","io"
"P01624","P01593","io"
"P01624","P01699","io"
"P01624","P06315","io"
"P06315","P01824","io"
"P06315","P01782","io"
"P06315","P04432","io"
"P06315","P01714","io"
"P06315","P01599","io"
"P06315","P01704","io"
"P06315","P01817","io"
"P06315","A2NJV5","io"
"P06315","P01780","io"
"P06315","P04433","io"
"P06315","P01619","io"
"P06315","P01871","io"
"P06315","P01593","io"
"P06315","P01718","io"
"P06315","P01880","io"
"P06315","P01743","io"
"P06315","P01699","io"
"P06315","P40259","io"
"P06315","P01705","io"
"P06315","P01706","io"
"P06315","P01597","io"
"P06315","P01709","io"
"P06315","P01767","io"
"P06315","P01766","io"
"P06315","P0CF74","io"
"P06315","P04211","io"
"P06315","P04430","io"
"P06315","P01594","io"
"P06315","P01611","io"
"P06315","P01602","io"
"P06315","P01763","io"
"P06315","P01703","io"
"P06315","P01601","io"
"P06315","P01624","io"
"P06315","A0M8Q6","io"
"P06315","P01834","io"
"P06315","P06312","io"
"P06315","P06331","io"
"P06315","P01814","io"
"P06315","P01762","io"
"P06315","P01614","io"
"P06315","P01772","io"
"P06315","P01717","io"
"P06315","P01715","io"
"P06315","P01700","io"
"P06315","P01825","io"
"P06315","P01764","io"
"P06315","P06310","io"
"P06315","P11912","io"
"P06315","P01721","io"
"P06315","P01768","io"
"P06315","P01615","io"
"P06315","P01701","io"
"P06315","P01742","io"
"P06315","P0CG04","io"
"P06315","P80748","io"
"P00709","P15291","io"
"P01594","P01772","io"
"P01594","P01709","io"
"P01594","P01721","io"
"P01594","P01817","io"
"P01594","P01602","io"
"P01594","P01763","io"
"P01594","P01611","io"
"P01594","P01700","io"
"P01594","P04211","io"
"P01594","P01764","io"
"P01594","P06310","io"
"P01594","P06331","io"
"P01594","P01880","io"
"P01594","P01706","io"
"P01594","P01871","io"
"P01594","P04433","io"
"P01594","P11912","io"
"P01594","P01614","io"
"P01594","P01601","io"
"P01594","P01599","io"
"P01594","P06312","io"
"P01594","P06315","io"
"P01594","P01825","io"
"P01594","P01699","io"
"P01594","P0CG04","io"
"P01594","A0M8Q6","io"
"P01594","P0CF74","io"
"P01594","P01714","io"
"P01594","P01615","io"
"P01594","P01767","io"
"P01594","P40259","io"
"P01594","P01715","io"
"P01594","P01824","io"
"P01594","P01597","io"
"P01594","P01717","io"
"P01594","P04430","io"
"P01594","P01704","io"
"P01594","P01782","io"
"P01594","P01718","io"
"P01594","P01766","io"
"P01594","P01593","io"
"P01594","P01701","io"
"P01594","P80748","io"
"P01594","P01768","io"
"P01594","P01703","io"
"P01594","P01624","io"
"P01594","P01743","io"
"P01594","P01742","io"
"P01594","P01780","io"
"P01594","A2NJV5","io"
"P01594","P01814","io"
"P01594","P01705","io"
"P01594","P01834","io"
"P01594","P04432","io"
"P01594","P01619","io"
"P01594","P01762","io"
"A2NJV5","P01742","io"
"A2NJV5","P01834","io"
"A2NJV5","P01718","io"
"A2NJV5","P01871","io"
"A2NJV5","P01599","io"
"A2NJV5","P01824","io"
"A2NJV5","P01700","io"
"A2NJV5","P01601","io"
"A2NJV5","P01597","io"
"A2NJV5","P04432","io"
"A2NJV5","P01701","io"
"A2NJV5","P01624","io"
"A2NJV5","P01743","io"
"A2NJV5","P01602","io"
"A2NJV5","P04211","io"
"A2NJV5","P01762","io"
"A2NJV5","P01814","io"
"A2NJV5","P01714","io"
"A2NJV5","P01715","io"
"A2NJV5","P01772","io"
"A2NJV5","P01709","io"
"A2NJV5","P01704","io"
"A2NJV5","P01766","io"
"A2NJV5","P01706","io"
"A2NJV5","P80748","io"
"A2NJV5","P06310","io"
"A2NJV5","P01767","io"
"A2NJV5","A0M8Q6","io"
"A2NJV5","P04430","io"
"A2NJV5","P01880","io"
"A2NJV5","P01611","io"
"A2NJV5","P06331","io"
"A2NJV5","P01699","io"
"A2NJV5","P04433","io"
"A2NJV5","P0CG04","io"
"A2NJV5","P01721","io"
"A2NJV5","P01780","io"
"A2NJV5","P0CF74","io"
"A2NJV5","P01817","io"
"A2NJV5","P01717","io"
"A2NJV5","P01593","io"
"A2NJV5","P06312","io"
"A2NJV5","P01619","io"
