"from","to","type"
"P04433","P01709","co"
"P04433","P01615","co"
"P04433","P01763","co"
"P04433","P06312","co"
"P04433","P01814","co"
"P04433","P04211","co"
"P01611","P01704","co"
"P01611","P01594","co"
"P01611","P0C0L5","co"
"P01611","P06331","co"
"P01611","P0C0L4","co"
"P01611","P0CF74","co"
"P01611","P01824","co"
"P01611","P01614","co"
"P01611","P02746","co"
"P01611","P01593","co"
"P01611","P01701","co"
"P01611","P01700","co"
"P01611","P01597","co"
"P01611","P01780","co"
"P01611","P01717","co"
"P01611","P01767","co"
"P01611","P06315","co"
"P01611","P01743","co"
"P01611","P04433","co"
"P01611","P01619","co"
"P01611","P01706","co"
"P01611","P01705","co"
"P01611","P01699","co"
"P01611","P02745","co"
"P01611","P01782","co"
"P01611","P01772","co"
"P01611","P06310","co"
"P01611","P01709","co"
"P01611","P06312","co"
"P01611","P01860","co"
"P01611","P01615","co"
"P01611","P01721","co"
"P01611","P01814","co"
"P01611","P01703","co"
"P01611","P01718","co"
"P01611","P00736","co"
"P01611","P01861","co"
"P01611","P04432","co"
"P01611","P02747","co"
"P01611","P04430","co"
"P01611","P01764","co"
"P01611","P01768","co"
"P01611","P01825","co"
"P01611","P01599","co"
"P01611","P01742","co"
"P01611","P01715","co"
"P01611","P01763","co"
"P01611","P01762","co"
"P01611","P01714","co"
"P01611","P09871","co"
"P01611","P01857","co"
"P01611","A0M8Q6","co"
"P01611","P80748","co"
"P01611","P01834","co"
"P01611","P01601","co"
"P01611","A2NJV5","co"
"P01611","P0CG04","co"
"P01611","P01817","co"
"P01611","P01624","co"
"P01611","P01766","co"
"P01611","P01602","co"
"P01611","P01859","co"
"P01611","P06681","co"
"P01611","P04211","co"
"P01614","P01824","co"
"P01614","P01782","co"
"P01614","P01763","co"
"P01614","P01602","co"
"P01614","P01860","co"
"P01614","P06681","co"
"P01614","P01742","co"
"P01614","P06315","co"
"P01614","P01714","co"
"P01614","P01701","co"
"P01614","P06331","co"
"P01614","P01705","co"
"P01614","P01624","co"
"P01614","P01718","co"
"P01614","P01715","co"
"P01614","P01704","co"
"P01614","P01700","co"
"P01614","P01593","co"
"P01614","P01706","co"
"P01614","A0M8Q6","co"
"P01614","P01814","co"
"P01614","P0CF74","co"
"P01614","P01834","co"
"P01614","P01825","co"
"P01614","P01594","co"
"P01614","P0CG04","co"
"P01614","P01861","co"
"P01614","P01766","co"
"P01614","P01772","co"
"P01614","P01619","co"
"P01614","P09871","co"
"P01614","P01764","co"
"P01614","P01597","co"
"P01614","P06310","co"
"P01614","P02746","co"
"P01614","P01601","co"
"P01614","P01703","co"
"P01614","P01857","co"
"P01614","P01768","co"
"P01614","P04433","co"
"P01614","P04432","co"
"P01614","P0C0L4","co"
"P01614","P01615","co"
"P01614","P02747","co"
"P01614","P01762","co"
"P01614","P01780","co"
"P01614","P02745","co"
"P01614","P01709","co"
"P01614","P01699","co"
"P01614","P80748","co"
"P01614","P01859","co"
"P01614","P01717","co"
"P01614","P01611","co"
"P01614","P01767","co"
"P01614","P04211","co"
"P01614","P01721","co"
"P01614","P04430","co"
"P01614","P01599","co"
"P01614","P06312","co"
"P01614","P01743","co"
"P01614","P0C0L5","co"
"P01614","P00736","co"
"P01614","P01817","co"
"P01614","A2NJV5","co"
"P20151","P14780","co"
"Q15485","P06681","co"
"Q15485","P0C0L4","co"
"Q15485","P0C0L5","co"
"O75636","P0C0L5","co"
"O75636","P0C0L4","co"
"O75636","P06681","co"
"P00748","P13224","co"
"P00748","P40197","co"
"P00748","P14770","co"
"P00748","P03951","co"
"P00748","P07359","co"
"O00602","P0C0L5","co"
"O00602","P06681","co"
"O00602","P0C0L4","co"
"P51124","P00751","co"
"P51124","P01024","co"
"Q8IV16","P02647","co"
"Q8IV16","P02655","co"
"Q8IV16","P06727","co"
"Q8IV16","P02656","co"
"Q8IV16","P02652","co"
"Q8IV16","P04114","co"
"Q8IV16","P02649","co"
"P01780","P01703","co"
"P01780","P01602","co"
"P01780","P01767","co"
"P01780","P04432","co"
"P01780","P01601","co"
"P01780","P01743","co"
"P01780","P0CF74","co"
"P01780","P80748","co"
"P01780","P01721","co"
"P01780","P01860","co"
"P01780","P01834","co"
"P01780","P01782","co"
"P01780","P01768","co"
"P01780","P00736","co"
"P01780","P01717","co"
"P01780","P01772","co"
"P01780","P01624","co"
"P01780","P01701","co"
"P01780","P01594","co"
"P01780","P01599","co"
"P01780","P04433","co"
"P01780","P01705","co"
"P01780","P02746","co"
"P01780","P01718","co"
"P01780","P06315","co"
"P01780","P01859","co"
"P01780","P06310","co"
"P01780","P01706","co"
"P01780","P01824","co"
"P01780","P01704","co"
"P01780","P01619","co"
"P01780","P01709","co"
"P01780","P02745","co"
"P01780","P01614","co"
"P01780","A0M8Q6","co"
"P01780","P01857","co"
"P01780","A2NJV5","co"
"P01780","P09871","co"
"P01780","P01861","co"
"P01780","P02747","co"
"P01780","P0CG04","co"
"P01780","P01763","co"
"P01780","P0C0L5","co"
"P01780","P01764","co"
"P01780","P01597","co"
"P01780","P04430","co"
"P01780","P01742","co"
"P01780","P01615","co"
"P01780","P01825","co"
"P01780","P06331","co"
"P01780","P01817","co"
"P01780","P06681","co"
"P01780","P04211","co"
"P01780","P01611","co"
"P01780","P01593","co"
"P01780","P01699","co"
"P01780","P01715","co"
"P01780","P01814","co"
"P01780","P01762","co"
"P01780","P06312","co"
"P01780","P01766","co"
"P01780","P0C0L4","co"
"P01780","P01700","co"
"P01780","P01714","co"
"P01763","P01703","co"
"P01763","P06331","co"
"P01763","P01594","co"
"P01763","P04433","co"
"P01763","P06310","co"
"P01763","A0M8Q6","co"
"P01763","P00736","co"
"P01763","P0CG04","co"
"P01763","P04430","co"
"P01763","P09871","co"
"P01763","P01859","co"
"P01763","P01857","co"
"P01763","P02746","co"
"P01763","P01780","co"
"P01763","P01699","co"
"P01763","P01766","co"
"P01763","P01615","co"
"P01763","P01772","co"
"P01763","P01718","co"
"P01763","P0C0L4","co"
"P01763","P01743","co"
"P01763","P01861","co"
"P01763","P01834","co"
"P01763","P01624","co"
"P01763","P04211","co"
"P01763","P01762","co"
"P01763","P01768","co"
"P01763","P01721","co"
"P01763","P02747","co"
"P01763","P01619","co"
"P01763","P01824","co"
"P01763","P01814","co"
"P01763","P01614","co"
"P01763","P01717","co"
"P01763","P04432","co"
"P01763","P01601","co"
"P01763","P01825","co"
"P01763","P06312","co"
"P01763","P01767","co"
"P01763","P01593","co"
"P01763","P01701","co"
"P01763","P01704","co"
"P01763","P06315","co"
"P01763","P0CF74","co"
"P01763","P80748","co"
"P01763","A2NJV5","co"
"P01763","P0C0L5","co"
"P01763","P01700","co"
"P01763","P01817","co"
"P01763","P01764","co"
"P01763","P01709","co"
"P01763","P01705","co"
"P01763","P01714","co"
"P01763","P01597","co"
"P01763","P01715","co"
"P01763","P01602","co"
"P01763","P06681","co"
"P01763","P01599","co"
"P01763","P01742","co"
"P01763","P01706","co"
"P01763","P02745","co"
"P01763","P01860","co"
"P01763","P01782","co"
"P01763","P01611","co"
"P01825","A2NJV5","co"
"P01825","P01824","co"
"P01825","P0C0L5","co"
"P01825","P01814","co"
"P01825","P01861","co"
"P01825","P01704","co"
"P01825","P01709","co"
"P01825","P02747","co"
"P01825","P04433","co"
"P01825","P01860","co"
"P01825","P01593","co"
"P01825","P00736","co"
"P01825","P01717","co"
"P01825","P01699","co"
"P01825","P01611","co"
"P01825","P04430","co"
"P01825","P01767","co"
"P01825","P06331","co"
"P01825","P01834","co"
"P01825","P01743","co"
"P01825","P06681","co"
"P01825","P04432","co"
"P01825","P01599","co"
"P01825","P06315","co"
"P01825","P0CG04","co"
"P01825","P01742","co"
"P01825","P01700","co"
"P01825","P01701","co"
"P01825","P01705","co"
"P01825","P01764","co"
"P01825","P02746","co"
"P01825","P01615","co"
"P01825","P01780","co"
"P01825","P01859","co"
"P01825","P01706","co"
"P01825","P01721","co"
"P01825","P01594","co"
"P01825","P01763","co"
"P01825","P01715","co"
"P01825","P01857","co"
"P01825","P01782","co"
"P01825","P80748","co"
"P01825","P0CF74","co"
"P01825","P02745","co"
"P01825","P01762","co"
"P01825","P01619","co"
"P01825","P01614","co"
"P01825","P01703","co"
"P01825","P04211","co"
"P01825","A0M8Q6","co"
"P01825","P01766","co"
"P01825","P0C0L4","co"
"P01825","P01601","co"
"P01825","P09871","co"
"P01825","P01768","co"
"P01825","P01714","co"
"P01825","P01718","co"
"P01825","P01602","co"
"P01825","P01624","co"
"P01825","P01597","co"
"P01825","P06312","co"
"P01825","P01772","co"
"P01825","P06310","co"
"P01825","P01817","co"
"P01743","P02747","co"
"P01743","P01782","co"
"P01743","P01857","co"
"P01743","P02745","co"
"P01743","P01703","co"
"P01743","P0C0L4","co"
"P01743","P01861","co"
"P01743","P01834","co"
"P01743","P01594","co"
"P01743","P06315","co"
"P01743","P01766","co"
"P01743","P01762","co"
"P01743","P01767","co"
"P01743","A2NJV5","co"
"P01743","P01699","co"
"P01743","P06310","co"
"P01743","P01817","co"
"P01743","P01717","co"
"P01743","P04430","co"
"P01743","P01715","co"
"P01743","P01705","co"
"P01743","P01825","co"
"P01743","P0CF74","co"
"P01743","P01780","co"
"P01743","P01718","co"
"P01743","P02746","co"
"P01743","P01700","co"
"P01743","P01593","co"
"P01743","P01624","co"
"P01743","P01706","co"
"P01743","P04432","co"
"P01743","P0CG04","co"
"P01743","P01764","co"
"P01743","P01768","co"
"P01743","P01742","co"
"P01743","P06312","co"
"P01743","P01611","co"
"P01743","P01619","co"
"P01743","P01709","co"
"P01743","P01701","co"
"P01743","P09871","co"
"P01743","P01814","co"
"P01743","P01714","co"
"P01743","P00736","co"
"P01743","P06681","co"
"P01743","P01601","co"
"P01743","P01860","co"
"P01743","P01772","co"
"P01743","P01597","co"
"P01743","P01704","co"
"P01743","P01824","co"
"P01743","P01614","co"
"P01743","P01721","co"
"P01743","P01602","co"
"P01743","P01615","co"
"P01743","P04433","co"
"P01743","P01599","co"
"P01743","P01763","co"
"P01743","P01859","co"
"P01743","A0M8Q6","co"
"P01743","P04211","co"
"P01743","P06331","co"
"P01743","P0C0L5","co"
"P01743","P80748","co"
"P01766","P01704","co"
"P01766","P01611","co"
"P01766","P01861","co"
"P01766","P01597","co"
"P01766","P01859","co"
"P01766","P0CG04","co"
"P01766","P01705","co"
"P01766","P01701","co"
"P01766","P01602","co"
"P01766","P04211","co"
"P01766","P01860","co"
"P01766","P01772","co"
"P01766","P0C0L4","co"
"P01766","P02746","co"
"P01766","P01768","co"
"P01766","A0M8Q6","co"
"P01766","P09871","co"
"P01766","P01614","co"
"P01766","P01619","co"
"P01766","P04433","co"
"P01766","P01767","co"
"P01766","P01599","co"
"P01766","P01703","co"
"P01766","A2NJV5","co"
"P01766","P01699","co"
"P01766","P06315","co"
"P01766","P06310","co"
"P01766","P02745","co"
"P01766","P01782","co"
"P01766","P01715","co"
"P01766","P01624","co"
"P01766","P01825","co"
"P01766","P01763","co"
"P01766","P01706","co"
"P01766","P01700","co"
"P01766","P01834","co"
"P01766","P01857","co"
"P01766","P02747","co"
"P01766","P06312","co"
"P01766","P01601","co"
"P01766","P01593","co"
"P01766","P06681","co"
"P01766","P06331","co"
"P01766","P01615","co"
"P01766","P01817","co"
"P01766","P01714","co"
"P01766","P01814","co"
"P01766","P01709","co"
"P01766","P01762","co"
"P01766","P00736","co"
"P01766","P01743","co"
"P01766","P0CF74","co"
"P01766","P01718","co"
"P01766","P01721","co"
"P01766","P04432","co"
"P01766","P01594","co"
"P01766","P04430","co"
"P01766","P80748","co"
"P01766","P01717","co"
"P01766","P01764","co"
"P01766","P01824","co"
"P01766","P01780","co"
"P01766","P01742","co"
"P01766","P0C0L5","co"
"P01814","P01700","co"
"P01814","P01766","co"
"P01814","P01601","co"
"P01814","P01861","co"
"P01814","P01742","co"
"P01814","P01721","co"
"P01814","P00736","co"
"P01814","A2NJV5","co"
"P01814","P01597","co"
"P01814","P01743","co"
"P01814","P0C0L5","co"
"P01814","P01860","co"
"P01814","P01602","co"
"P01814","P01699","co"
"P01814","P01706","co"
"P01814","P01705","co"
"P01814","P01817","co"
"P01814","P04433","co"
"P01814","P04432","co"
"P01814","P02745","co"
"P01814","P01619","co"
"P01814","P01762","co"
"P01814","P01715","co"
"P01814","P01763","co"
"P01814","P01857","co"
"P01814","P01614","co"
"P01814","P04211","co"
"P01814","A0M8Q6","co"
"P01814","P01593","co"
"P01814","P01714","co"
"P01814","P0C0L4","co"
"P01814","P02746","co"
"P01814","P01764","co"
"P01814","P01767","co"
"P01814","P04430","co"
"P01814","P01772","co"
"P01814","P01834","co"
"P01814","P01768","co"
"P01814","P01615","co"
"P01814","P01703","co"
"P01814","P01718","co"
"P01814","P01709","co"
"P01814","P01780","co"
"P01814","P02747","co"
"P01814","P0CF74","co"
"P01814","P0CG04","co"
"P01814","P80748","co"
"P01814","P01782","co"
"P01814","P06310","co"
"P01814","P01704","co"
"P01814","P06681","co"
"P01814","P06331","co"
"P01814","P09871","co"
"P01814","P01825","co"
"P01814","P01701","co"
"P01814","P01594","co"
"P01814","P01859","co"
"P01814","P01624","co"
"P01814","P06315","co"
"P01814","P01824","co"
"P01814","P06312","co"
"P01814","P01611","co"
"P01814","P01599","co"
"P01814","P01717","co"
"P01768","P06310","co"
"P01768","P06331","co"
"P01768","P04432","co"
"P01768","P01824","co"
"P01768","P01834","co"
"P01768","P01602","co"
"P01768","P02745","co"
"P01768","P01706","co"
"P01768","P0CG04","co"
"P01768","P01743","co"
"P01768","P09871","co"
"P01768","P06315","co"
"P01768","P01817","co"
"P01768","P04430","co"
"P01768","P04211","co"
"P01768","P01699","co"
"P01768","P02747","co"
"P01768","P01705","co"
"P01768","P01700","co"
"P01768","P80748","co"
"P01768","P01709","co"
"P01768","P00736","co"
"P01768","P01766","co"
"P01768","P01782","co"
"P01768","P01715","co"
"P01768","P04433","co"
"P01768","P01619","co"
"P01768","P01601","co"
"P01768","P01861","co"
"P01768","P01599","co"
"P01768","P0CF74","co"
"P01768","P01624","co"
"P01768","P01704","co"
"P01768","P01742","co"
"P01768","P01717","co"
"P01768","P01721","co"
"P01768","P01701","co"
"P01768","P01762","co"
"P01768","P02746","co"
"P01768","P01594","co"
"P01768","P0C0L5","co"
"P01768","P01857","co"
"P01768","P01718","co"
"P01768","P06312","co"
"P01768","P01597","co"
"P01768","P01859","co"
"P01768","P01814","co"
"P01768","P01764","co"
"P01768","P06681","co"
"P01768","P01780","co"
"P01768","P01772","co"
"P01768","P0C0L4","co"
"P01768","A2NJV5","co"
"P01768","P01714","co"
"P01768","P01614","co"
"P01768","P01767","co"
"P01768","P01615","co"
"P01768","A0M8Q6","co"
"P01768","P01763","co"
"P01768","P01860","co"
"P01768","P01703","co"
"P01768","P01611","co"
"P01768","P01593","co"
"P01768","P01825","co"
"P01817","P06310","co"
"P01817","P01743","co"
"P01817","P01715","co"
"P01817","P0CG04","co"
"P01817","P01700","co"
"P01817","P01857","co"
"P01817","P01597","co"
"P01817","P01861","co"
"P01817","P01706","co"
"P01817","P01718","co"
"P01817","P01701","co"
"P01817","P01703","co"
"P01817","P04432","co"
"P01817","P0CF74","co"
"P01817","P01699","co"
"P01817","A0M8Q6","co"
"P01817","P04433","co"
"P01817","P01624","co"
"P01817","P01766","co"
"P01817","P01762","co"
"P01817","P80748","co"
"P01817","P02746","co"
"P01817","P01615","co"
"P01817","P01780","co"
"P01817","P01593","co"
"P01817","P06681","co"
"P01817","P01767","co"
"P01817","P01601","co"
"P01817","P01742","co"
"P01817","P01704","co"
"P01817","P01782","co"
"P01817","P01614","co"
"P01817","P01764","co"
"P01817","P01721","co"
"P01817","P01602","co"
"P01817","P01814","co"
"P01817","P02747","co"
"P01817","P01834","co"
"P01817","P01714","co"
"P01817","P01594","co"
"P01817","P01768","co"
"P01817","P01705","co"
"P01817","P09871","co"
"P01817","P01772","co"
"P01817","P01709","co"
"P01817","P06315","co"
"P01817","P01824","co"
"P01817","P0C0L5","co"
"P01817","P01763","co"
"P01817","P06331","co"
"P01817","P04211","co"
"P01817","P01611","co"
"P01817","P00736","co"
"P01817","P0C0L4","co"
"P01817","P01860","co"
"P01817","P06312","co"
"P01817","P01859","co"
"P01817","P04430","co"
"P01817","P01717","co"
"P01817","P02745","co"
"P01817","P01599","co"
"P01817","P01619","co"
"P01817","A2NJV5","co"
"P01817","P01825","co"
"P01762","P01611","co"
"P01762","P01860","co"
"P01762","P0C0L4","co"
"P01762","P01699","co"
"P01762","P01718","co"
"P01762","P0C0L5","co"
"P01762","P01714","co"
"P01762","P01817","co"
"P01762","P02746","co"
"P01762","P01824","co"
"P01762","P06312","co"
"P01762","P00736","co"
"P01762","P01619","co"
"P01762","P06315","co"
"P01762","P01593","co"
"P01762","P02745","co"
"P01762","P01768","co"
"P01762","P01624","co"
"P01762","P0CG04","co"
"P01762","P04433","co"
"P01762","P09871","co"
"P01762","P01742","co"
"P01762","P01601","co"
"P01762","P01597","co"
"P01762","P01763","co"
"P01762","P01859","co"
"P01762","P01594","co"
"P01762","P01861","co"
"P01762","P01700","co"
"P01762","P01721","co"
"P01762","P06310","co"
"P01762","P01772","co"
"P01762","P01717","co"
"P01762","P01814","co"
"P01762","P01825","co"
"P01762","P04211","co"
"P01762","P04430","co"
"P01762","P01701","co"
"P01762","P01706","co"
"P01762","P01715","co"
"P01762","P01782","co"
"P01762","P01764","co"
"P01762","P0CF74","co"
"P01762","P06331","co"
"P01762","A0M8Q6","co"
"P01762","P06681","co"
"P01762","P01615","co"
"P01762","P01780","co"
"P01762","P01767","co"
"P01762","P01705","co"
"P01762","P04432","co"
"P01762","P01857","co"
"P01762","A2NJV5","co"
"P01762","P01709","co"
"P01762","P01834","co"
"P01762","P01704","co"
"P01762","P01614","co"
"P01762","P01743","co"
"P01762","P80748","co"
"P01762","P01703","co"
"P01762","P01602","co"
"P01762","P01766","co"
"P01762","P02747","co"
"P01762","P01599","co"
"P01764","P06331","co"
"P01764","P04211","co"
"P01764","P0CF74","co"
"P01764","P01714","co"
"P01764","A0M8Q6","co"
"P01764","P06312","co"
"P01764","P01715","co"
"P01764","P01742","co"
"P01764","P80748","co"
"P01764","P0C0L5","co"
"P01764","P01599","co"
"P01764","P01594","co"
"P01764","P0CG04","co"
"P01764","P01705","co"
"P01764","P01706","co"
"P01764","P06310","co"
"P01764","P04432","co"
"P01764","P01780","co"
"P01764","P01700","co"
"P01764","P06681","co"
"P01764","P01611","co"
"P01764","P09871","co"
"P01764","P06315","co"
"P01764","P01767","co"
"P01764","P01861","co"
"P01764","P01593","co"
"P01764","P02746","co"
"P01764","P01601","co"
"P01764","P01860","co"
"P01764","P01614","co"
"P01764","P01763","co"
"P01764","P01602","co"
"P01764","P01717","co"
"P01764","P01834","co"
"P01764","P01709","co"
"P01764","P01782","co"
"P01764","P01701","co"
"P01764","P01857","co"
"P01764","P0C0L4","co"
"P01764","P01624","co"
"P01764","P01768","co"
"P01764","P01743","co"
"P01764","P01772","co"
"P01764","P01766","co"
"P01764","P00736","co"
"P01764","P01814","co"
"P01764","P01825","co"
"P01764","P01718","co"
"P01764","P01762","co"
"P01764","P01704","co"
"P01764","P01721","co"
"P01764","P01817","co"
"P01764","P01859","co"
"P01764","P01615","co"
"P01764","P02745","co"
"P01764","P01824","co"
"P01764","P01699","co"
"P01764","P02747","co"
"P01764","A2NJV5","co"
"P01764","P01619","co"
"P01764","P01703","co"
"P01764","P04433","co"
"P01764","P01597","co"
"P01764","P04430","co"
"P01824","P01615","co"
"P01824","P01768","co"
"P01824","P01762","co"
"P01824","P01601","co"
"P01824","P80748","co"
"P01824","P01611","co"
"P01824","P06331","co"
"P01824","P0CF74","co"
"P01824","P01721","co"
"P01824","P0C0L5","co"
"P01824","P01742","co"
"P01824","P01814","co"
"P01824","P01624","co"
"P01824","P01709","co"
"P01824","P06681","co"
"P01824","P01861","co"
"P01824","P01715","co"
"P01824","P01703","co"
"P01824","P01704","co"
"P01824","P01772","co"
"P01824","P06315","co"
"P01824","P01718","co"
"P01824","P02746","co"
"P01824","P01817","co"
"P01824","A0M8Q6","co"
"P01824","P0C0L4","co"
"P01824","P01766","co"
"P01824","P02745","co"
"P01824","P01614","co"
"P01824","P01701","co"
"P01824","P01764","co"
"P01824","P02747","co"
"P01824","P01699","co"
"P01824","P04432","co"
"P01824","P01619","co"
"P01824","A2NJV5","co"
"P01824","P01594","co"
"P01824","P01717","co"
"P01824","P01782","co"
"P01824","P01599","co"
"P01824","P04211","co"
"P01824","P01834","co"
"P01824","P0CG04","co"
"P01824","P01705","co"
"P01824","P04433","co"
"P01824","P01767","co"
"P01824","P01780","co"
"P01824","P01593","co"
"P01824","P01714","co"
"P01824","P04430","co"
"P01824","P00736","co"
"P01824","P01857","co"
"P01824","P01700","co"
"P01824","P01602","co"
"P01824","P01860","co"
"P01824","P09871","co"
"P01824","P06312","co"
"P01824","P01825","co"
"P01824","P01597","co"
"P01824","P06310","co"
"P01824","P01859","co"
"P01824","P01743","co"
"P01824","P01706","co"
"P01824","P01763","co"
"P01782","P01706","co"
"P01782","P0CF74","co"
"P01782","P01767","co"
"P01782","P01742","co"
"P01782","P01817","co"
"P01782","P06312","co"
"P01782","P01715","co"
"P01782","P0CG04","co"
"P01782","P01859","co"
"P01782","P01614","co"
"P01782","P01718","co"
"P01782","P01611","co"
"P01782","P0C0L4","co"
"P01782","P01834","co"
"P01782","P01763","co"
"P01782","P02745","co"
"P01782","P01700","co"
"P01782","P01825","co"
"P01782","P01624","co"
"P01782","P06315","co"
"P01782","P04211","co"
"P01782","P01814","co"
"P01782","P80748","co"
"P01782","P09871","co"
"P01782","P01701","co"
"P01782","P01857","co"
"P01782","P01721","co"
"P01782","P01601","co"
"P01782","P01705","co"
"P01782","P01860","co"
"P01782","P01703","co"
"P01782","A0M8Q6","co"
"P01782","P0C0L5","co"
"P01782","P01615","co"
"P01782","P01594","co"
"P01782","P01709","co"
"P01782","P01714","co"
"P01782","P01599","co"
"P01782","P01619","co"
"P01782","P01704","co"
"P01782","P01772","co"
"P01782","P06310","co"
"P01782","P01780","co"
"P01782","P01824","co"
"P01782","P01602","co"
"P01782","A2NJV5","co"
"P01782","P01764","co"
"P01782","P02747","co"
"P01782","P04430","co"
"P01782","P01593","co"
"P01782","P01597","co"
"P01782","P01762","co"
"P01782","P06681","co"
"P01782","P01768","co"
"P01782","P00736","co"
"P01782","P02746","co"
"P01782","P06331","co"
"P01782","P04432","co"
"P01782","P01861","co"
"P01782","P01766","co"
"P01782","P04433","co"
"P01782","P01717","co"
"P01782","P01699","co"
"P01782","P01743","co"
"P01742","P01834","co"
"P01742","P01817","co"
"P01742","P01718","co"
"P01742","P01602","co"
"P01742","P06681","co"
"P01742","P01767","co"
"P01742","P01703","co"
"P01742","P01597","co"
"P01742","P02746","co"
"P01742","P0CF74","co"
"P01742","P01593","co"
"P01742","P01699","co"
"P01742","P0C0L5","co"
"P01742","P01619","co"
"P01742","P01701","co"
"P01742","P06315","co"
"P01742","P01611","co"
"P01742","P04211","co"
"P01742","P01601","co"
"P01742","P01715","co"
"P01742","P01743","co"
"P01742","P80748","co"
"P01742","P01780","co"
"P01742","P01614","co"
"P01742","P01860","co"
"P01742","P06331","co"
"P01742","P01861","co"
"P01742","P01700","co"
"P01742","P01772","co"
"P01742","P01594","co"
"P01742","P04432","co"
"P01742","P06310","co"
"P01742","P04433","co"
"P01742","P01763","co"
"P01742","P09871","co"
"P01742","A2NJV5","co"
"P01742","P04430","co"
"P01742","P01624","co"
"P01742","P01714","co"
"P01742","P00736","co"
"P01742","P02745","co"
"P01742","P02747","co"
"P01742","P01705","co"
"P01742","P01704","co"
"P01742","P01824","co"
"P01742","P0CG04","co"
"P01742","P01859","co"
"P01742","P01766","co"
"P01742","P06312","co"
"P01742","P01717","co"
"P01742","P01782","co"
"P01742","P01825","co"
"P01742","P0C0L4","co"
"P01742","P01814","co"
"P01742","P01721","co"
"P01742","P01768","co"
"P01742","P01764","co"
"P01742","P01599","co"
"P01742","P01615","co"
"P01742","A0M8Q6","co"
"P01742","P01706","co"
"P01742","P01709","co"
"P01742","P01857","co"
"P01742","P01762","co"
"P01772","P06312","co"
"P01772","P00736","co"
"P01772","P01780","co"
"P01772","P01599","co"
"P01772","P01817","co"
"P01772","P04433","co"
"P01772","P01834","co"
"P01772","A2NJV5","co"
"P01772","P01859","co"
"P01772","P01705","co"
"P01772","P01701","co"
"P01772","P01706","co"
"P01772","P01718","co"
"P01772","P01615","co"
"P01772","P02746","co"
"P01772","P01700","co"
"P01772","P80748","co"
"P01772","P06331","co"
"P01772","P0CG04","co"
"P01772","P01768","co"
"P01772","P01742","co"
"P01772","P01597","co"
"P01772","P02747","co"
"P01772","P01857","co"
"P01772","P01699","co"
"P01772","P01782","co"
"P01772","P01594","co"
"P01772","P01743","co"
"P01772","P01709","co"
"P01772","P04432","co"
"P01772","P01814","co"
"P01772","P0C0L4","co"
"P01772","P01703","co"
"P01772","P01593","co"
"P01772","P01601","co"
"P01772","P01861","co"
"P01772","P01714","co"
"P01772","A0M8Q6","co"
"P01772","P06315","co"
"P01772","P01825","co"
"P01772","P01762","co"
"P01772","P01624","co"
"P01772","P01860","co"
"P01772","P01619","co"
"P01772","P06681","co"
"P01772","P0C0L5","co"
"P01772","P04211","co"
"P01772","P01721","co"
"P01772","P0CF74","co"
"P01772","P01767","co"
"P01772","P01704","co"
"P01772","P01602","co"
"P01772","P09871","co"
"P01772","P01717","co"
"P01772","P02745","co"
"P01772","P01614","co"
"P01772","P01764","co"
"P01772","P01715","co"
"P01772","P04430","co"
"P01772","P06310","co"
"P01772","P01824","co"
"P01772","P01611","co"
"P01772","P01766","co"
"P01772","P01763","co"
"P01767","P01715","co"
"P01767","P01762","co"
"P01767","P01824","co"
"P01767","P01743","co"
"P01767","P01700","co"
"P01767","P01763","co"
"P01767","P01703","co"
"P01767","P01611","co"
"P01767","P0C0L5","co"
"P01767","P0CG04","co"
"P01767","P01834","co"
"P01767","P01780","co"
"P01767","P0C0L4","co"
"P01767","P06310","co"
"P01767","P06315","co"
"P01767","P04432","co"
"P01767","P04433","co"
"P01767","P02746","co"
"P01767","P01857","co"
"P01767","P01772","co"
"P01767","P01709","co"
"P01767","P06681","co"
"P01767","P01721","co"
"P01767","P01768","co"
"P01767","P09871","co"
"P01767","P00736","co"
"P01767","P01594","co"
"P01767","P01619","co"
"P01767","P04211","co"
"P01767","P01599","co"
"P01767","P01593","co"
"P01767","P01614","co"
"P01767","P01601","co"
"P01767","A0M8Q6","co"
"P01767","P02745","co"
"P01767","P01717","co"
"P01767","P01814","co"
"P01767","P01602","co"
"P01767","P01861","co"
"P01767","P01825","co"
"P01767","P01624","co"
"P01767","P01615","co"
"P01767","P04430","co"
"P01767","A2NJV5","co"
"P01767","P80748","co"
"P01767","P01701","co"
"P01767","P06312","co"
"P01767","P01718","co"
"P01767","P06331","co"
"P01767","P01764","co"
"P01767","P01714","co"
"P01767","P01597","co"
"P01767","P01860","co"
"P01767","P01742","co"
"P01767","P01705","co"
"P01767","P01704","co"
"P01767","P01817","co"
"P01767","P01766","co"
"P01767","P01859","co"
"P01767","P01706","co"
"P01767","P01782","co"
"P01767","P02747","co"
"P01767","P0CF74","co"
"P01767","P01699","co"
"P01859","P01768","co"
"P01859","P01764","co"
"P01859","P01704","co"
"P01859","P01619","co"
"P01859","P04430","co"
"P01859","P06681","co"
"P01859","P01857","co"
"P01859","P01763","co"
"P01859","P01742","co"
"P01859","P06312","co"
"P01859","P01780","co"
"P01859","P01706","co"
"P01859","P80748","co"
"P01859","P01721","co"
"P01859","P01593","co"
"P01859","A2NJV5","co"
"P01859","P01594","co"
"P01859","P01772","co"
"P01859","P01599","co"
"P01859","P01614","co"
