"from","to","type"
"P04075","Q9Y6I9","io"
"P04075","P49767","io"
"P04075","P49765","io"
"P04075","Q6UXV4","io"
"P04075","P01127","io"
"P04075","P61812","io"
"P10523","P08100","io"
"P06727","Q08431","io"
"P06727","P10997","io"
"P06727","P01258","io"
"P06727","P98160","io"
"P06727","P04114","io"
"P06727","P04279","io"
"P06727","Q15582","io"
"P06727","P05067","io"
"P06727","P02766","io"
"P06727","P02652","io"
"P06727","P61626","io"
"P06727","P0DJI8","io"
"P06727","P02655","io"
"P06727","P02647","io"
"P06727","P02788","io"
"P06727","Q9Y287","io"
"P06727","P02743","io"
"P06727","P02656","io"
"P06727","P01034","io"
"P06727","P02649","io"
"P06727","P01236","io"
"P06727","P02671","io"
"P06727","P01160","io"
"P06727","A1E959","io"
"P06727","P37840","io"
"P06727","P01308","io"
"P06727","P06396","io"
"P06727","P61769","io"
"P02649","P02656","io"
"P02649","P02652","io"
"P02649","P06727","io"
"P02649","P02655","io"
"P02649","P21757","io"
"P02649","P02647","io"
"P02649","P14625","io"
"P02649","P27797","io"
"P02649","P04114","io"
"P02647","P01258","io"
"P02647","P27797","io"
"P02647","P02655","io"
"P02647","P11597","io"
"P02647","P02656","io"
"P02647","P04114","io"
"P02647","P01236","io"
"P02647","P02671","io"
"P02647","P01308","io"
"P02647","P0DJI8","io"
"P02647","Q08431","io"
"P02647","A1E959","io"
"P02647","P01034","io"
"P02647","P61626","io"
"P02647","P04279","io"
"P02647","P98160","io"
"P02647","P01160","io"
"P02647","P02743","io"
"P02647","P10997","io"
"P02647","Q9Y287","io"
"P02647","P37840","io"
"P02647","P05067","io"
"P02647","P06727","io"
"P02647","Q15582","io"
"P02647","P02788","io"
"P02647","P02649","io"
"P02647","P61769","io"
"P02647","P02652","io"
"P02647","P21757","io"
"P02647","P06396","io"
"P02647","P02766","io"
"P02647","P14625","io"
"P02652","P02656","io"
"P02652","P04114","io"
"P02652","P02649","io"
"P02652","P06727","io"
"P02652","P02655","io"
"P02652","P02647","io"
"P02655","P06727","io"
"P02655","P02652","io"
"P02655","P04114","io"
"P02655","P02649","io"
"P02655","P02647","io"
"P02655","P02656","io"
"P06576","P36542","io"
"P06576","P56385","io"
"P06576","O75964","io"
"P06576","P18859","io"
"P06576","P48047","io"
"P06576","P05496","io"
"P06576","P00846","io"
"P06576","Q06055","io"
"P06576","P24539","io"
"P06576","P48201","io"
"P06576","P03928","io"
"P06576","P25705","io"
"P06576","P56134","io"
"P06576","O75947","io"
"P06576","P30049","io"
"P06576","Q99766","io"
"P06576","P56381","io"
"P56381","P03928","io"
"P56381","P48201","io"
"P56381","P06576","io"
"P56381","P30049","io"
"P56381","Q06055","io"
"P56381","P56385","io"
"P56381","Q99766","io"
"P56381","P25705","io"
"P56381","P36542","io"
"P56381","O75964","io"
"P56381","P18859","io"
"P56381","P05496","io"
"P56381","P24539","io"
"P56381","P48047","io"
"P56381","P56134","io"
"P56381","P00846","io"
"P56381","O75947","io"
"P24539","O75947","io"
"P24539","P48047","io"
"P24539","P03928","io"
"P24539","P36542","io"
"P24539","P00846","io"
"P24539","O75964","io"
"P24539","P56134","io"
"P24539","P18859","io"
"P24539","P30049","io"
"P24539","P06576","io"
"P24539","P48201","io"
"P24539","P05496","io"
"P24539","Q06055","io"
"P24539","P56385","io"
"P24539","Q99766","io"
"P24539","P56381","io"
"P24539","P25705","io"
"Q99766","P00846","io"
"Q99766","P06576","io"
"Q99766","P03928","io"
"Q99766","P56134","io"
"Q99766","P25705","io"
"Q99766","P56385","io"
"Q99766","P18859","io"
"Q99766","P36542","io"
"Q99766","P48047","io"
"Q99766","O75964","io"
"Q99766","P30049","io"
"Q99766","O75947","io"
"Q99766","Q06055","io"
"Q99766","P05496","io"
"Q99766","P56381","io"
"Q99766","P48201","io"
"Q99766","P24539","io"
"P00846","P36542","io"
"P00846","P25705","io"
"P00846","O75947","io"
"P00846","P48047","io"
"P00846","P56134","io"
"P00846","P06576","io"
"P00846","P24539","io"
"P00846","P56385","io"
"P00846","Q06055","io"
"P00846","P05496","io"
"P00846","P03928","io"
"P00846","Q99766","io"
"P00846","P30049","io"
"P00846","O75964","io"
"P00846","P56381","io"
"P00846","P18859","io"
"P00846","P48201","io"
"P48201","Q06055","io"
"P48201","P56134","io"
"P48201","P25705","io"
"P48201","P18859","io"
"P48201","P56381","io"
"P48201","P30049","io"
"P48201","O75947","io"
"P48201","O75964","io"
"P48201","Q99766","io"
"P48201","P05496","io"
"P48201","P06576","io"
"P48201","P48047","io"
"P48201","P24539","io"
"P48201","P36542","io"
"P48201","P03928","io"
"P48201","P56385","io"
"P48201","P00846","io"
"O75947","P00846","io"
"O75947","P18859","io"
"O75947","P03928","io"
"O75947","O75964","io"
"O75947","P56381","io"
"O75947","P06576","io"
"O75947","P25705","io"
"O75947","P56385","io"
"O75947","P05496","io"
"O75947","Q06055","io"
"O75947","P30049","io"
"O75947","Q99766","io"
"O75947","P48201","io"
"O75947","P24539","io"
"O75947","P48047","io"
"O75947","P56134","io"
"O75947","P36542","io"
"P05496","P18859","io"
"P05496","P48047","io"
"P05496","P00846","io"
"P05496","P30049","io"
"P05496","P03928","io"
"P05496","P36542","io"
"P05496","Q06055","io"
"P05496","P06576","io"
"P05496","O75964","io"
"P05496","P25705","io"
"P05496","P56134","io"
"P05496","Q99766","io"
"P05496","P56381","io"
"P05496","P56385","io"
"P05496","P24539","io"
"P05496","O75947","io"
"P05496","P48201","io"
"Q06055","P03928","io"
"Q06055","P05496","io"
"Q06055","P30049","io"
"Q06055","Q99766","io"
"Q06055","P25705","io"
"Q06055","P24539","io"
"Q06055","P00846","io"
"Q06055","O75964","io"
"Q06055","P36542","io"
"Q06055","P06576","io"
"Q06055","P56134","io"
"Q06055","P56385","io"
"Q06055","P56381","io"
"Q06055","O75947","io"
"Q06055","P48047","io"
"Q06055","P18859","io"
"Q06055","P48201","io"
"P02749","Q8NBF2","io"
"P02749","P04085","io"
"P02749","Q9BX10","io"
"P02749","Q8NBM8","io"
"P02749","P01127","io"
"P02749","Q9UNF1","io"
"P02749","Q16610","io"
"P02749","Q8NBX0","io"
"P02749","P05121","io"
"P02749","Q14624","io"
"P02749","Q6UXV4","io"
"P02749","P01042","io"
"P02749","P05452","io"
"P02749","P02675","io"
"P02749","O00292","io"
"P02749","P49767","io"
"P02749","O14498","io"
"P02749","P49908","io"
"P02749","Q13201","io"
"P02749","P14210","io"
"P02749","P12259","io"
"P02749","P12814","io"
"P02749","P62328","io"
"P02749","P01011","io"
"P02749","P05155","io"
"P02749","P04075","io"
"P02749","Q9UEU0","io"
"P02749","P05019","io"
"P02749","P04217","io"
"P02749","Q14393","io"
"P02749","P01009","io"
"P02749","P09486","io"
"P02749","Q86UX7","io"
"P02749","Q9NTK5","io"
"P02749","P56202","io"
"P02749","Q9Y6I9","io"
"P02749","P02671","io"
"P02749","P07225","io"
"P02749","Q7L3B6","io"
"P02749","P02765","io"
"P02749","P02751","io"
"P02749","P08697","io"
"P02749","P15692","io"
"P02749","P02679","io"
"P02749","Q92520","io"
"P02749","P10600","io"
"P02749","P49765","io"
"P02749","P35609","io"
"P02749","O43707","io"
"P02749","Q06033","io"
"P02749","P00451","io"
"P02749","Q99969","io"
"P02749","Q13103","io"
"P02749","P01023","io"
"P02749","P04275","io"
"P02749","Q08380","io"
"P02749","P02763","io"
"P02749","P07996","io"
"P02749","P19652","io"
"P02749","O43915","io"
"P02749","P00747","io"
"P02749","P02775","io"
"P02749","P00746","io"
"P02749","P01137","io"
"P02749","P02776","io"
"P02749","P35625","io"
"P02749","P04196","io"
"P02749","P10909","io"
"P02749","O00391","io"
"P02749","P02768","io"
"P02749","P10124","io"
"P02749","P01133","io"
"P02749","P29622","io"
"P02749","Q9NUQ9","io"
"P02749","P00488","io"
"P02749","Q9NXH8","io"
"P02749","P05067","io"
"P02749","P01033","io"
"P02749","P01344","io"
"P02749","P61812","io"
"P30049","P25705","io"
"P30049","O75947","io"
"P30049","O75964","io"
"P30049","P48201","io"
"P30049","Q99766","io"
"P30049","P56381","io"
"P30049","P24539","io"
"P30049","P05496","io"
"P30049","P18859","io"
"P30049","P03928","io"
"P30049","P00846","io"
"P30049","P56134","io"
"P30049","P56385","io"
"P30049","Q06055","io"
"P30049","P48047","io"
"P30049","P36542","io"
"P30049","P06576","io"
"P56134","P06576","io"
"P56134","P03928","io"
"P56134","P48047","io"
"P56134","P48201","io"
"P56134","P36542","io"
"P56134","O75947","io"
"P56134","P00846","io"
"P56134","Q99766","io"
"P56134","Q06055","io"
"P56134","P56385","io"
"P56134","P18859","io"
"P56134","P24539","io"
"P56134","O75964","io"
"P56134","P56381","io"
"P56134","P25705","io"
"P56134","P30049","io"
"P56134","P05496","io"
"P56385","P30049","io"
"P56385","Q06055","io"
"P56385","P48047","io"
"P56385","Q99766","io"
"P56385","P03928","io"
"P56385","P06576","io"
"P56385","P18859","io"
"P56385","P24539","io"
"P56385","P36542","io"
"P56385","O75947","io"
"P56385","P56381","io"
"P56385","O75964","io"
"P56385","P48201","io"
"P56385","P56134","io"
"P56385","P00846","io"
"P56385","P25705","io"
"P56385","P05496","io"
"O75964","O75947","io"
"O75964","P24539","io"
"O75964","P48047","io"
"O75964","P48201","io"
"O75964","P00846","io"
"O75964","P05496","io"
"O75964","Q99766","io"
"O75964","P56381","io"
"O75964","P03928","io"
"O75964","P18859","io"
"O75964","P06576","io"
"O75964","P25705","io"
"O75964","P56134","io"
"O75964","P56385","io"
"O75964","P36542","io"
"O75964","Q06055","io"
"O75964","P30049","io"
"P25705","P00846","io"
"P25705","P56385","io"
"P25705","P30049","io"
"P25705","P56134","io"
"P25705","P05496","io"
"P25705","O75964","io"
"P25705","P48201","io"
"P25705","P36542","io"
"P25705","P24539","io"
"P25705","P48047","io"
"P25705","O75947","io"
"P25705","P03928","io"
"P25705","P56381","io"
"P25705","Q99766","io"
"P25705","Q06055","io"
"P25705","P06576","io"
"P25705","P18859","io"
"P18859","P48047","io"
"P18859","P06576","io"
"P18859","O75964","io"
"P18859","P25705","io"
"P18859","P03928","io"
"P18859","P36542","io"
"P18859","Q99766","io"
"P18859","P30049","io"
"P18859","P56381","io"
"P18859","Q06055","io"
"P18859","P48201","io"
"P18859","P24539","io"
"P18859","O75947","io"
"P18859","P00846","io"
"P18859","P56134","io"
"P18859","P56385","io"
"P18859","P05496","io"
"P48047","P03928","io"
"P48047","P30049","io"
"P48047","P06576","io"
"P48047","P05496","io"
"P48047","P56381","io"
"P48047","P18859","io"
"P48047","P36542","io"
"P48047","P25705","io"
"P48047","P48201","io"
"P48047","P00846","io"
"P48047","Q06055","io"
"P48047","O75964","io"
"P48047","P56134","io"
"P48047","O75947","io"
"P48047","Q99766","io"
"P48047","P24539","io"
"P48047","P56385","io"
"P03928","P48047","io"
"P03928","P56134","io"
"P03928","P30049","io"
"P03928","P56385","io"
"P03928","P48201","io"
"P03928","Q99766","io"
"P03928","P18859","io"
"P03928","P36542","io"
"P03928","P24539","io"
"P03928","P56381","io"
"P03928","O75964","io"
"P03928","P00846","io"
"P03928","O75947","io"
"P03928","P25705","io"
"P03928","P06576","io"
"P03928","P05496","io"
"P03928","Q06055","io"
"P36542","Q99766","io"
"P36542","P30049","io"
"P36542","P25705","io"
"P36542","P24539","io"
"P36542","P56134","io"
"P36542","P05496","io"
"P36542","P56381","io"
"P36542","P48201","io"
"P36542","P18859","io"
"P36542","O75947","io"
"P36542","O75964","io"
"P36542","P03928","io"
"P36542","P48047","io"
"P36542","P56385","io"
"P36542","P00846","io"
"P36542","Q06055","io"
"P36542","P06576","io"
"Q15582","P10997","io"
"Q15582","P06727","io"
"Q15582","P01160","io"
"Q15582","P02647","io"
"Q15582","P01034","io"
"Q15582","P01308","io"
"Q15582","P04279","io"
"Q15582","P02766","io"
"Q15582","P06396","io"
"Q15582","P37840","io"
"Q15582","P01236","io"
"Q15582","Q9Y287","io"
"Q15582","P02671","io"
"Q15582","P02788","io"
"Q15582","P0DJI8","io"
"Q15582","P98160","io"
"Q15582","Q08431","io"
"Q15582","P01258","io"
"Q15582","P02743","io"
"Q15582","P61769","io"
"Q15582","P61626","io"
"Q15582","A1E959","io"
"Q15582","P05067","io"
"P46663","P30411","io"
"P46663","P01042","io"
"P61769","P02671","io"
"P61769","Q08431","io"
"P61769","P02743","io"
"P61769","P02766","io"
"P61769","P02788","io"
"P61769","P10997","io"
"P61769","P02647","io"
"P61769","P06396","io"
"P61769","P06727","io"
"P61769","P04279","io"
"P61769","P37840","io"
"P61769","Q15582","io"
"P61769","P01236","io"
"P61769","Q9Y287","io"
"P61769","P05067","io"
"P61769","P01034","io"
"P61769","P01258","io"
"P61769","A1E959","io"
"P61769","P01308","io"
"P61769","P01160","io"
"P61769","P61626","io"
"P61769","P0DJI8","io"
"P61769","P98160","io"
"P30411","P46663","io"
"P30411","P01042","io"
"P15291","P00709","io"
"P02746","P01593","io"
"P02746","P09871","io"
"P02746","P01611","io"
"P02746","P01703","io"
"P02746","P02747","io"
"P02746","P01768","io"
"P02746","P80748","io"
"P02746","P01714","io"
"P02746","P04433","io"
"P02746","P01597","io"
"P02746","P06331","io"
"P02746","P06315","io"
"P02746","P01699","io"
"P02746","P01615","io"
"P02746","P01594","io"
"P02746","P01706","io"
"P02746","P01766","io"
"P02746","A0M8Q6","io"
"P02746","P01764","io"
"P02746","P01817","io"
"P02746","P01814","io"
"P02746","P01602","io"
"P02746","A2NJV5","io"
"P02746","P00736","io"
"P02746","P01619","io"
"P02746","P01614","io"
"P02746","P04432","io"
"P02746","P01782","io"
"P02746","P04211","io"
"P02746","P01705","io"
"P02746","P01601","io"
"P02746","P01763","io"
"P02746","P01701","io"
"P02746","P01859","io"
"P02746","P01857","io"
"P02746","P01715","io"
"P02746","P01704","io"
"P02746","P0CG04","io"
"P02746","P06310","io"
"P02746","P01767","io"
"P02746","P01700","io"
"P02746","P01717","io"
"P02746","P01709","io"
"P02746","P01824","io"
"P02746","P01742","io"
"P02746","P02745","io"
"P02746","P06312","io"
"P02746","P01772","io"
"P02746","P01860","io"
"P02746","P01718","io"
"P02746","P01780","io"
"P02746","P01762","io"
"P02746","P01834","io"
"P02746","P01599","io"
"P02746","P01624","io"
"P02746","P01825","io"
"P02746","P01721","io"
"P02746","P0CF74","io"
"P02746","P01743","io"
"P02746","P04430","io"
"P02746","P01861","io"
"P04003","P05156","io"
"P04003","P0C0L5","io"
"P04003","P07225","io"
"P04003","P20851","io"
"P04003","P0C0L4","io"
"P27797","P02647","io"
"P27797","P21757","io"
"P27797","P14625","io"
"P27797","P02649","io"
"P27797","P04114","io"
"Q07021","P01042","io"
"Q07021","P03952","io"
"P00736","P01601","io"
"P00736","P0CF74","io"
"P00736","P01709","io"
"P00736","P01597","io"
"P00736","P01742","io"
"P00736","P06312","io"
"P00736","A2NJV5","io"
"P00736","P01782","io"
"P00736","P01718","io"
"P00736","P01817","io"
"P00736","P01700","io"
"P00736","P01762","io"
"P00736","P01615","io"
"P00736","P01780","io"
"P00736","P01599","io"
"P00736","P01764","io"
"P00736","P04433","io"
"P00736","P01861","io"
"P00736","P01768","io"
"P00736","P01721","io"
"P00736","P01619","io"
"P00736","P02747","io"
"P00736","P04432","io"
"P00736","P01857","io"
"P00736","P01715","io"
"P00736","P01614","io"
"P00736","P01714","io"
"P00736","P02745","io"
"P00736","P01834","io"
"P00736","P80748","io"
"P00736","P04430","io"
"P00736","P0CG04","io"
"P00736","P01772","io"
"P00736","P06331","io"
"P00736","P01766","io"
"P00736","P01706","io"
"P00736","P01699","io"
"P00736","P01703","io"
"P00736","P01743","io"
"P00736","P01704","io"
"P00736","P01763","io"
"P00736","P09871","io"
"P00736","P01814","io"
"P00736","P01602","io"
"P00736","P01824","io"
"P00736","P01705","io"
"P00736","P06310","io"
"P00736","A0M8Q6","io"
"P00736","P01701","io"
"P00736","P02746","io"
"P00736","P01825","io"
"P00736","P01594","io"
"P00736","P01611","io"
"P00736","P01860","io"
"P00736","P01593","io"
"P00736","P01624","io"
"P00736","P04211","io"
"P00736","P01859","io"
"P00736","P06315","io"
"P00736","P01767","io"
"P00736","P01717","io"
"P02745","P01594","io"
"P02745","P01825","io"
"P02745","P01615","io"
"P02745","P01602","io"
"P02745","P02746","io"
"P02745","P01593","io"
"P02745","P01861","io"
"P02745","P06310","io"
"P02745","A2NJV5","io"
"P02745","P04430","io"
"P02745","P01709","io"
"P02745","P0CF74","io"
"P02745","P06312","io"
"P02745","P01824","io"
"P02745","P01780","io"
"P02745","A0M8Q6","io"
"P02745","P01762","io"
"P02745","P01814","io"
"P02745","P01721","io"
"P02745","P01768","io"
"P02745","P01705","io"
"P02745","P01597","io"
"P02745","P01699","io"
"P02745","P01718","io"
"P02745","P01703","io"
"P02745","P01601","io"
"P02745","P01624","io"
"P02745","P01742","io"
"P02745","P01763","io"
"P02745","P01701","io"
"P02745","P02747","io"
"P02745","P00736","io"
"P02745","P01782","io"
"P02745","P01857","io"
"P02745","P01860","io"
"P02745","P01764","io"
"P02745","P04211","io"
"P02745","P09871","io"
"P02745","P01766","io"
"P02745","P01715","io"
"P02745","P01706","io"
"P02745","P01599","io"
"P02745","P01611","io"
"P02745","P01717","io"
"P02745","P06331","io"
"P02745","P06315","io"
"P02745","P01859","io"
"P02745","P01714","io"
"P02745","P01767","io"
"P02745","P01614","io"
"P02745","P01704","io"
"P02745","P01700","io"
"P02745","P01619","io"
"P02745","P01834","io"
"P02745","P01772","io"
"P02745","P0CG04","io"
"P02745","P04433","io"
"P02745","P01817","io"
"P02745","P80748","io"
"P02745","P04432","io"
"P02745","P01743","io"
"P02747","P01772","io"
"P02747","P01814","io"
"P02747","P01859","io"
"P02747","P01766","io"
"P02747","P04211","io"
"P02747","P01762","io"
"P02747","P01624","io"
"P02747","P01619","io"
"P02747","P01718","io"
"P02747","P01614","io"
"P02747","A0M8Q6","io"
"P02747","P04430","io"
"P02747","P06315","io"
"P02747","P09871","io"
"P02747","P01721","io"
"P02747","P01824","io"
"P02747","P01714","io"
"P02747","P01701","io"
"P02747","P01704","io"
"P02747","P01763","io"
"P02747","P01715","io"
"P02747","P01743","io"
"P02747","P02745","io"
"P02747","P06331","io"
"P02747","P01706","io"
"P02747","P01615","io"
"P02747","P01599","io"
"P02747","P01709","io"
"P02747","P01717","io"
"P02747","P01767","io"
"P02747","P06312","io"
"P02747","P04433","io"
"P02747","P01700","io"
"P02747","P04432","io"
"P02747","P01593","io"
"P02747","P01699","io"
"P02747","P06310","io"
"P02747","P01705","io"
"P02747","P01742","io"
"P02747","P01764","io"
"P02747","P01768","io"
"P02747","P01860","io"
"P02747","A2NJV5","io"
"P02747","P02746","io"
"P02747","P01782","io"
"P02747","P01825","io"
"P02747","P0CF74","io"
"P02747","P01611","io"
"P02747","P01597","io"
"P02747","P00736","io"
"P02747","P01861","io"
"P02747","P0CG04","io"
"P02747","P80748","io"
"P02747","P01834","io"
"P02747","P01601","io"
"P02747","P01594","io"
"P02747","P01857","io"
"P02747","P01703","io"
"P02747","P01780","io"
"P02747","P01817","io"
"P02747","P01602","io"
"P01258","P98160","io"
"P01258","P06396","io"
"P01258","Q9Y287","io"
"P01258","P02743","io"
"P01258","Q08431","io"
"P01258","P61626","io"
"P01258","P04279","io"
"P01258","P01236","io"
"P01258","P06727","io"
"P01258","P37840","io"
"P01258","P01308","io"
"P01258","Q15582","io"
"P01258","P0DJI8","io"
"P01258","P05067","io"
"P01258","P61769","io"
"P01258","P02671","io"
"P01258","P02647","io"
"P01258","P01160","io"
"P01258","P02766","io"
"P01258","P02788","io"
"P01258","A1E959","io"
"P01258","P01034","io"
"P01258","P10997","io"
"P56202","P62328","io"
"P56202","P61812","io"
"P56202","P02776","io"
"P56202","Q06033","io"
"P56202","Q08380","io"
"P56202","Q9NUQ9","io"
"P56202","P02749","io"
"P56202","P02751","io"
"P56202","P01023","io"
"P56202","P01137","io"
"P56202","P04075","io"
"P56202","P12814","io"
"P56202","Q92520","io"
"P56202","P00451","io"
"P56202","P04275","io"
"P56202","Q13103","io"
"P56202","Q9NTK5","io"
"P56202","P35609","io"
"P56202","P04196","io"
"P56202","P02675","io"
"P56202","Q13201","io"
"P56202","P10909","io"
"P56202","P05452","io"
"P56202","P01011","io"
"P56202","Q8NBX0","io"
"P56202","Q14624","io"
"P56202","P04085","io"
"P56202","O14498","io"
"P56202","P12259","io"
"P56202","Q86UX7","io"
"P56202","P15692","io"
"P56202","P01127","io"
"P56202","P01042","io"
"P56202","P35625","io"
"P56202","Q14393","io"
"P56202","Q16610","io"
"P56202","Q9UNF1","io"
"P56202","Q7L3B6","io"
"P56202","P49765","io"
"P56202","P05155","io"
"P56202","P00488","io"
"P56202","P14210","io"
"P56202","Q9UEU0","io"
"P56202","O00391","io"
"P56202","P02768","io"
"P56202","P02679","io"
"P56202","P07225","io"
"P56202","Q6UXV4","io"
"P56202","P01009","io"
"P56202","P05019","io"
"P56202","O00292","io"
"P56202","P00746","io"
"P56202","P01033","io"
"P56202","P02775","io"
